page,text,ch,ch_num
701,,Jon,70
702,needed to get as far from the Wall as he could before they realized he was gone. On the,Jon,70
702,morrow he would leave the road and strike out overland through field and bush and,Jon,70
702,"stream to throw off pursuit, but for the moment speed was more important than",Jon,70
702,deception. It was not as though they would not guess where he was going.,Jon,70
702,"The Old Bear was accustomed to rise at first light, so Jon had until dawn to put as many",Jon,70
702,leagues as he could between him and the Wall . . . if Sam Tarly did not betray him. The,Jon,70
702,"fat boy was dutiful and easily frightened, but he loved Jon like a brother. If questioned,",Jon,70
702,"Sam would doubtless tell them the truth, but Jon could not imagine him braving the",Jon,70
702,guards in front of the King’s Tower to wake Mormont from sleep.,Jon,70
702,"When Jon did not appear to fetch the Old Bear’s breakfast from the kitchen, they’d look",Jon,70
702,"in his cell and find Longclaw on the bed. It had been hard to abandon it, but Jon was not",Jon,70
702,"so lost to honor as to take it with him. Even Jorah Mormont had not done that, when he",Jon,70
702,fled in disgrace. Doubtless Lord Mormont would find someone more worthy of the,Jon,70
702,blade. Jon felt bad when he thought of the old man. He knew his desertion would be salt,Jon,70
702,in the still-raw wound of his son’s disgrace. That seemed a poor way to repay him for his,Jon,70
702,"trust, but it couldn’t be helped. No matter what he did, Jon felt as though he were",Jon,70
702,betraying someone.,Jon,70
702,"Even now, he did not know if he was doing the honorable thing. The southron had it",Jon,70
702,"easier. They had their septons to talk to, someone to tell them the gods’ will and help",Jon,70
702,"sort out right from wrong. But the Starks worshiped the old gods, the nameless gods,",Jon,70
702,"and if the heart trees heard, they did not speak.",Jon,70
702,"When the last lights of Castle Black vanished behind him, Jon slowed his mare to a walk.",Jon,70
702,He had a long journey ahead and only the one horse to see him through. There were,Jon,70
702,holdfasts and farming villages along the road south where he might be able to trade the,Jon,70
702,"mare for a fresh mount when he needed one, but not if she were injured or blown.",Jon,70
702,"He would need to find new clothes soon; most like, he’d need to steal them. He was clad",Jon,70
702,"in black from head to heel; high leather riding boots, roughspun breeches and tunic,",Jon,70
702,"sleeveless leather jerkin, and heavy wool cloak. His longsword and dagger were sheathed",Jon,70
702,"in black moleskin, and the hauberk and coif in his saddlebag were black ringmail. Any",Jon,70
702,bit of it could mean his death if he were taken. A stranger wearing black was viewed with,Jon,70
702,"cold suspicion in every village and holdfast north of the Neck, and men would soon be",Jon,70
702,"watching for him. Once Maester Aemon’s ravens took flight, Jon knew he would find no",Jon,70
702,"safe haven. Not even at Winterfell. Bran might want to let him in, but Maester Luwin",Jon,70
702,"had better sense. He would bar the gates and send Jon away, as he should. Better not to",Jon,70
702,call there at all.,Jon,70
702,"Yet he saw the castle clear in his mind’s eye, as if he had left it only yesterday; the",Jon,70
702,,Jon,70
703,"towering granite walls, the Great Hall with its smells of smoke and dog and roasting",Jon,70
703,"meat, his father’s solar, the turret room where he had slept. Part of him wanted nothing",Jon,70
703,"so much as to hear Bran laugh again, to sup on one of Gage’s beef-and-bacon pies, to",Jon,70
703,listen to Old Nan tell her tales of the children of the forest and Florian the Fool.,Jon,70
703,"But he had not left the Wall for that; he had left because he was after all his father’s son,",Jon,70
703,"and Robb’s brother. The gift of a sword, even a sword as fine as Longclaw, did not make",Jon,70
703,"him a Mormont. Nor was he Aemon Targaryen. Three times the old man had chosen,",Jon,70
703,"and three times he had chosen honor, but that was him. Even now, Jon could not decide",Jon,70
703,"whether the maester had stayed because he was weak and craven, or because he was",Jon,70
703,"strong and true. Yet he understood what the old man had meant, about the pain of",Jon,70
703,choosing; he understood that all too well.,Jon,70
703,"Tyrion Lannister had claimed that most men would rather deny a hard truth than face it,",Jon,70
703,"but Jon was done with denials. He was who he was; Jon Snow, bastard and oathbreaker,",Jon,70
703,"motherless, friendless, and damned. For the rest of his life—however long that might be",Jon,70
703,"—he would be condemned to be an outsider, the silent man standing in the shadows who",Jon,70
703,"dares not speak his true name. Wherever he might go throughout the Seven Kingdoms,",Jon,70
703,"he would need to live a lie, lest every man’s hand be raised against him. But it made no",Jon,70
703,"matter, so long as he lived long enough to take his place by his brother’s side and help",Jon,70
703,avenge his father.,Jon,70
703,"He remembered Robb as he had last seen him, standing in the yard with snow melting in",Jon,70
703,"his auburn hair. Jon would have to come to him in secret, disguised. He tried to imagine",Jon,70
703,the look on Robb’s face when he revealed himself. His brother would shake his head and,Jon,70
703,"smile, and he’d say . . . he’d say . . .",Jon,70
703,"He could not see the smile. Hard as he tried, he could not see it. He found himself",Jon,70
703,thinking of the deserter his father had beheaded the day they’d found the direwolves.,Jon,70
703,"“You said the words,” Lord Eddard had told him. “You took a vow, before your brothers,",Jon,70
703,before the old gods and the new.” Desmond and Fat Tom had dragged the man to the,Jon,70
703,"stump. Bran’s eyes had been wide as saucers, and Jon had to remind him to keep his",Jon,70
703,pony in hand. He remembered the look on Father’s face when Theon Greyjoy brought,Jon,70
703,"forth Ice, the spray of blood on the snow, the way Theon had kicked the head when it",Jon,70
703,came rolling at his feet.,Jon,70
703,He wondered what Lord Eddard might have done if the deserter had been his brother,Jon,70
703,"Benjen instead of that ragged stranger. Would it have been any different? It must,",Jon,70
703,"surely, surely . . . and Robb would welcome him, for a certainty. He had to, or else . . .",Jon,70
703,"It did not bear thinking about. Pain throbbed, deep in his fingers, as he clutched the",Jon,70
703,"reins. Jon put his heels into his horse and broke into a gallop, racing down the",Jon,70
703,,Jon,70
704,"kingsroad, as if to outrun his doubts. Jon was not afraid of death, but he did not want to",Jon,70
704,"die like that, trussed and bound and beheaded like a common brigand. If he must perish,",Jon,70
704,"let it be with a sword in his hand, fighting his father’s killers. He was no true Stark, had",Jon,70
704,never been one . . . but he could die like one. Let them say that Eddard Stark had,Jon,70
704,"fathered four sons, not three.",Jon,70
704,"Ghost kept pace with them for almost half a mile, red tongue lolling from his mouth.",Jon,70
704,Man and horse alike lowered their heads as he asked the mare for more speed. The wolf,Jon,70
704,"slowed, stopped, watching, his eyes glowing red in the moonlight. He vanished behind,",Jon,70
704,"but Jon knew he would follow, at his own pace.",Jon,70
704,"Scattered lights flickered through the trees ahead of him, on both sides of the road:",Jon,70
704,"Mole’s Town. A dog barked as he rode through, and he heard a mule’s raucous haw from",Jon,70
704,"the stable, but otherwise the village was still. Here and there the glow of hearth fires",Jon,70
704,"shone through shuttered windows, leaking between wooden slats, but only a few.",Jon,70
704,"Mole’s Town was bigger than it seemed, but three quarters of it was under the ground, in",Jon,70
704,deep warm cellars connected by a maze of tunnels. Even the whorehouse was down,Jon,70
704,"there, nothing on the surface but a wooden shack no bigger than a privy, with a red",Jon,70
704,"lantern hung over the door. On the Wall, he’d heard men call the whores “buried",Jon,70
704,"treasures.” He wondered whether any of his brothers in black were down there tonight,",Jon,70
704,"mining. That was oathbreaking too, yet no one seemed to care.",Jon,70
704,Not until he was well beyond the village did Jon slow again. By then both he and the,Jon,70
704,"mare were damp with sweat. He dismounted, shivering, his burned hand aching. A bank",Jon,70
704,"of melting snow lay under the trees, bright in the moonlight, water trickling off to form",Jon,70
704,"small shallow pools. Jon squatted and brought his hands together, cupping the runoff",Jon,70
704,"between his fingers. The snowmelt was icy cold. He drank, and splashed some on his",Jon,70
704,"face, until his cheeks tingled. His fingers were throbbing worse than they had in days,",Jon,70
704,"and his head was pounding too. I am doing the right thing, he told himself, so why do I",Jon,70
704,feel so bad?,Jon,70
704,"The horse was well lathered, so Jon took the lead and walked her for a while. The road",Jon,70
704,"was scarcely wide enough for two riders to pass abreast, its surface cut by tiny streams",Jon,70
704,"and littered with stone. That run had been truly stupid, an invitation to a broken neck.",Jon,70
704,Jon wondered what had gotten into him. Was he in such a great rush to die?,Jon,70
704,"Off in the trees, the distant scream of some frightened animal made him look up. His",Jon,70
704,mare whinnied nervously. Had his wolf found some prey? He cupped his hands around,Jon,70
704,"his mouth. “Ghost!” he shouted. “Ghost, to me.” The only answer was a rush of wings",Jon,70
704,behind him as an owl took flight.,Jon,70
704,,Jon,70
705,"Frowning, Jon continued on his way. He led the mare for half an hour, until she was dry.",Jon,70
705,"Ghost did not appear. Jon wanted to mount up and ride again, but he was concerned",Jon,70
705,"about his missing wolf. “Ghost,” he called again. “Where are you? To me! Ghost!”",Jon,70
705,"Nothing in these woods could trouble a direwolf, even a half-grown direwolf,",Jon,70
705,"unless . . . no, Ghost was too smart to attack a bear, and if there was a wolf pack",Jon,70
705,anywhere close Jon would have surely heard them howling.,Jon,70
705,"He should eat, he decided. Food would settle his stomach and give Ghost the chance to",Jon,70
705,"catch up. There was no danger yet; Castle Black still slept. In his saddlebag, he found a",Jon,70
705,"biscuit, a piece of cheese, and a small withered brown apple. He’d brought salt beef as",Jon,70
705,"well, and a rasher of bacon he’d filched from the kitchens, but he would save the meat",Jon,70
705,"for the morrow. After it was gone he’d need to hunt, and that would slow him.",Jon,70
705,Jon sat under the trees and ate his biscuit and cheese while his mare grazed along the,Jon,70
705,"kingsroad. He kept the apple for last. It had gone a little soft, but the flesh was still tart",Jon,70
705,"and juicy. He was down to the core when he heard the sounds: horses, and from the",Jon,70
705,"north. Quickly Jon leapt up and strode to his mare. Could he outrun them? No, they",Jon,70
705,"were too close, they’d hear him for a certainty, and if they were from Castle Black . . .",Jon,70
705,"He led the mare off the road, behind a thick stand of grey-green sentinels. “Ouiet now,”",Jon,70
705,"he said in a hushed voice, crouching down to peer through the branches. If the gods were",Jon,70
705,"kind, the riders would pass by. Likely as not, they were only smallfolk from Mole’s Town,",Jon,70
705,"farmers on their way to their fields, although what they were doing out in the middle of",Jon,70
705,the night . . .,Jon,70
705,He listened to the sound of hooves growing steadily louder as they trotted briskly down,Jon,70
705,"the kingsroad. From the sound, there were five or six of them at the least. Their voices",Jon,70
705,drifted through the trees.,Jon,70
705,“ . . . certain he came this way?”,Jon,70
705,“We can’t be certain.”,Jon,70
705,"“He could have ridden east, for all you know. Or left the road to cut through the woods.",Jon,70
705,That’s what I’d do.”,Jon,70
705,"“In the dark? Stupid. If you didn’t fall off your horse and break your neck, you’d get lost",Jon,70
705,and wind up back at the Wall when the sun came up.”,Jon,70
705,"“I would not.” Grenn sounded peeved. “I’d just ride south, you can tell south by the",Jon,70
705,stars.”,Jon,70
705,,Jon,70
706,“What if the sky was cloudy?” Pyp asked.,Jon,70
706,“Then I wouldn’t go.”,Jon,70
706,"Another voice broke in. “You know where I’d be if it was me? I’d be in Mole’s Town,",Jon,70
706,digging for buried treasure.” Toad’s shrill laughter boomed through the trees. Jon’s mare,Jon,70
706,snorted.,Jon,70
706,"“Keep quiet, all of you,” Haider said. “I thought I heard something.”",Jon,70
706,“Where? I didn’t hear anything.” The horses stopped.,Jon,70
706,“You can’t hear yourself fart.”,Jon,70
706,"“I can too,” Grenn insisted.",Jon,70
706,“Quiet!”,Jon,70
706,"They all fell silent, listening. Jon found himself holding his breath. Sam, he thought. He",Jon,70
706,"hadn’t gone to the Old Bear, but he hadn’t gone to bed either, he’d woken the other boys.",Jon,70
706,"Damn them all. Come dawn, if they were not in their beds, they’d be named deserters",Jon,70
706,too. What did they think they were doing?,Jon,70
706,"The hushed silence seemed to stretch on and on. From where Jon crouched, he could see",Jon,70
706,the legs of their horses through the branches. Finally Pyp spoke up. “What did you hear?”,Jon,70
706,"“I don’t know,” Haider admitted. “A sound, I thought it might have been a horse but . . . ”",Jon,70
706,“There’s nothing here.”,Jon,70
706,"Out of the corner of his eye, Jon glimpsed a pale shape moving through the trees. Leaves",Jon,70
706,"rustled, and Ghost came bounding out of the shadows, so suddenly that Jon’s mare",Jon,70
706,started and gave a whinny. “There!” Halder shouted.,Jon,70
706,“I heard it too!”,Jon,70
706,"“Traitor,” Jon told the direwolf as he swung up into the saddle. He turned the mare’s",Jon,70
706,"head to slide off through the trees, but they were on him before he had gone ten feet.",Jon,70
706,“Jon!” Pyp shouted after him.,Jon,70
706,,Jon,70
707,"“Pull up,” Grenn said. “You can’t outrun us all.”",Jon,70
707,"Jon wheeled around to face them, drawing his sword. “Get back. I don’t wish to hurt you,",Jon,70
707,but I will if I have to.”,Jon,70
707,"“One against seven?” Halder gave a signal. The boys spread out, surrounding him.",Jon,70
707,“What do you want with me?” Jon demanded.,Jon,70
707,"“We want to take you back where you belong,” Pyp said.",Jon,70
707,“I belong with my brother.”,Jon,70
707,"“We’re your brothers now,” Grenn said.",Jon,70
707,"“They’ll cut off your head if they catch you, you know,” Toad put in with a nervous laugh.",Jon,70
707,"“This is so stupid, it’s like something the Aurochs would do.”",Jon,70
707,"“I would not,” Grenn said. “I’m no oathbreaker. I said the words and I meant them.”",Jon,70
707,"“So did I,” Jon told them. “Don’t you understand? They murdered my father. It’s war,",Jon,70
707,my brother Robb is fighting in the riverlands—”,Jon,70
707,"“We know,” said Pyp solemnly. “Sam told us everything.”",Jon,70
707,"“We’re sorry about your father,” Grenn said, “but it doesn’t matter. Once you say the",Jon,70
707,"words, you can’t leave, no matter what.”",Jon,70
707,"“I have to,” Jon said fervently.",Jon,70
707,"“You said the words,” Pyp reminded him. “Now my watch begins, you said it. It shall",Jon,70
707,not end until my death.”,Jon,70
707,"“I shall live and die at my post,” Grenn added, nodding.",Jon,70
707,"“You don’t have to tell me the words, I know them as well as you do.” He was angry now.",Jon,70
707,Why couldn’t they let him go in peace? They were only making it harder.,Jon,70
707,"“I am the sword in the darkness,” Halder intoned.",Jon,70
707,"“The watcher on the walls,” piped Toad.",Jon,70
707,,Jon,70
708,"Jon cursed them all to their faces. They took no notice. Pyp spurred his horse closer,",Jon,70
708,"reciting, “I am the fire that burns against the cold, the light that brings the dawn, the",Jon,70
708,"horn that wakes the sleepers, the shield that guards the realms of men.”",Jon,70
708,"“Stay back,” Jon warned him, brandishing his sword. “I mean it, Pyp.” They weren’t even",Jon,70
708,"wearing armor, he could cut them to pieces if he had to.",Jon,70
708,Matthar had circled behind him. He joined the chorus. “I pledge my life and honor to,Jon,70
708,the Night’s Watch.”,Jon,70
708,"Jon kicked his mare, spinning her in a circle. The boys were all around him now, closing",Jon,70
708,from every side.,Jon,70
708,“For this night . . . ” Halder trotted in from the left.,Jon,70
708,"“ . . . and all the nights to come,” finished Pyp. He reached over for Jon’s reins. “So here",Jon,70
708,"are your choices. Kill me, or come back with me.”",Jon,70
708,"Jon lifted his sword . . . and lowered it, helpless. “Damn you,” he said. “Damn you all.”",Jon,70
708,"“Do we have to bind your hands, or will you give us your word you’ll ride back peaceful?”",Jon,70
708,asked Halder.,Jon,70
708,"“I won’t run, if that’s what you mean.” Ghost moved out from under the trees and Jon",Jon,70
708,"glared at him. “Small help you were,” he said. The deep red eyes looked at him",Jon,70
708,knowingly.,Jon,70
708,"“We had best hurry,” Pyp said. “If we’re not back before first light, the Old Bear will have",Jon,70
708,all our heads.”,Jon,70
708,"Of the ride back, Jon Snow remembered little. It seemed shorter than the journey south,",Jon,70
708,"perhaps because his mind was elsewhere. Pyp set the pace, galloping, walking, trotting,",Jon,70
708,"and then breaking into another gallop. Mole’s Town came and went, the red lantern over",Jon,70
708,the brothel long extinguished. They made good time. Dawn was still an hour off when,Jon,70
708,"Jon glimpsed the towers of Castle Black ahead of them, dark against the pale immensity",Jon,70
708,of the Wall. It did not seem like home this time.,Jon,70
708,"They could take him back, Jon told himself, but they could not make him stay. The war",Jon,70
708,"would not end on the morrow, or the day after, and his friends could not watch him day",Jon,70
708,"and night. He would bide his time, make them think he was content to remain",Jon,70
708,"here . . . and then, when they had grown lax, he would be off again. Next time he would",Jon,70
708,,Jon,70
709,"avoid the kingsroad. He could follow the Wall east, perhaps all the way to the sea, a",Jon,70
709,"longer route but a safer one. Or even west, to the mountains, and then south over the",Jon,70
709,"high passes. That was the wildling’s way, hard and perilous, but at least no one wouid",Jon,70
709,follow him. He wouldn’t stray within a hundred leagues of Winterfell or the kingsroad.,Jon,70
709,"Samwell Tarly awaited them in the old stables, slumped on the ground against a bale of",Jon,70
709,"hay, too anxious to sleep. He rose and brushed himself off. “I . . . I’m glad they found",Jon,70
709,"you, Jon.”",Jon,70
709,"“I’m not,” Jon said, dismounting.",Jon,70
709,Pyp hopped off his horse and looked at the lightening sky with disgust. “Give us a hand,Jon,70
709,"bedding down the horses, Sam,” the small boy said. “We have a long day before us, and",Jon,70
709,"no sleep to face it on, thanks to Lord Snow.”",Jon,70
709,"When day broke, Jon walked to the kitchens as he did every dawn. Three-Finger Hobb",Jon,70
709,said nothing as he gave him the Old Bear’s breakfast. Today it was three brown eggs,Jon,70
709,"boiled hard, with fried bread and ham steak and a bowl of wrinkled plums. Jon carried",Jon,70
709,"the food back to the King’s Tower. He found Mormont at the window seat, writing. His",Jon,70
709,"raven was walking back and forth across his shoulders, muttering, “Corn, corn, corn.”",Jon,70
709,"The bird shrieked when Jon entered. “Put the food on the table,” the Old Bear said,",Jon,70
709,glancing up. “I’ll have some beer.”,Jon,70
709,"Jon opened a shuttered window, took the flagon of beer off the outside ledge, and filled a",Jon,70
709,"horn. Hobb had given him a lemon, still cold from the Wall. Jon crushed it in his fist.",Jon,70
709,"The juice trickled through his fingers. Mormont drank lemon in his beer every day, and",Jon,70
709,claimed that was why he still had his own teeth.,Jon,70
709,"“Doubtless you loved your father,” Mormont said when Jon brought him his horn. “The",Jon,70
709,"things we love destroy us every time, lad. Remember when I told you that?”",Jon,70
709,"“I remember,” Jon said sullenly. He did not care to talk of his father’s death, not even to",Jon,70
709,Mormont.,Jon,70
709,“See that you never forget it. The hard truths are the ones to hold tight. Fetch me my,Jon,70
709,plate. Is it ham again? So be it. You look weary. Was your moonlight ride so tiring?”,Jon,70
709,Jon’s throat was dry. “You know?”,Jon,70
709,"“Know,” the raven echoed from Mormont’s shoulder. “Know.”",Jon,70
709,The Old Bear snorted. “Do you think they chose me Lord Commander of the Night’s,Jon,70
709,,Jon,70
710,"Watch because I’m dumb as a stump, Snow? Aemon told me you’d go. I told him you’d",Jon,70
710,be back. I know my men . . . and my boys too. Honor set you on the kingsroad . . . and,Jon,70
710,honor brought you back.”,Jon,70
710,"“My friends brought me back,” Jon said.",Jon,70
710,“Did I say it was your honor?” Mormont inspected his plate.,Jon,70
710,“They killed my father. Did you expect me to do nothing?”,Jon,70
710,"“If truth be told, we expected you to do just as you did.” Mormont tried a plum, spit out",Jon,70
710,"the pit. “I ordered a watch kept over you., You were seen leaving. If your brothers had",Jon,70
710,"not fetched you back, you would have been taken along the way, and not by friends.",Jon,70
710,Unless you have a horse with wings like a raven. Do you?”,Jon,70
710,“No.” Jon felt like a fool.,Jon,70
710,"“Pity, we could use a horse like that.”",Jon,70
710,"Jon stood tall. He told himself that he would die well; that much he could do, at the",Jon,70
710,"least. “I know the penalty for desertion, my lord. I’m not afraid to die.”",Jon,70
710,“Die!” the raven cried.,Jon,70
710,"“Nor live, I hope,” Mormont said, cutting his ham with a dagger and feeding a bite to the",Jon,70
710,bird. “You have not deserted—yet. Here you stand. If we beheaded every boy who rode to,Jon,70
710,"Mole’s Town in the night, only ghosts would guard the Wall. Yet maybe you mean to flee",Jon,70
710,"again on the morrow, or a fortnight from now. Is that it? Is that your hope, boy?”",Jon,70
710,Jon kept silent.,Jon,70
710,"“I thought so.” Mormont peeled the shell off a boiled egg. “Your father is dead, lad. Do",Jon,70
710,you think you can bring him back?”,Jon,70
710,"“No,” he answered, sullen.",Jon,70
710,"“Good,” Mormont said. “We’ve seen the dead come back, you and me, and it’s not",Jon,70
710,something I care to see again.” He ate the egg in two bites and flicked a bit of shell out,Jon,70
710,from between his teeth. “Your brother is in the field with all the power of the north,Jon,70
710,behind him. Any one of his lords bannermen commands more swords than you’ll find in,Jon,70
710,all the Night’s Watch. Why do you imagine that they need your help? Are you such a,Jon,70
710,,Jon,70
711,"mighty warrior, or do you carry a grumkin in your pocket to magic up your sword?”",Jon,70
711,"Jon had no answer for him. The raven was pecking at an egg, breaking the shell. Pushing",Jon,70
711,"his beak through the hole, he pulled out morsels of white and yoke.",Jon,70
711,"The Old Bear sighed. “You are not the only one touched by this war. Like as not, my",Jon,70
711,"sister is marching in your brother’s host, her and those daughters of hers, dressed in",Jon,70
711,"men’s mail. Maege is a hoary old snark, stubborn, short-tempered, and willful. Truth be",Jon,70
711,"told, I can hardly stand to be around the wretched woman, but that does not mean my",Jon,70
711,"love for her is any less than the love you bear your half sisters.” Frowning, Mormont",Jon,70
711,took his last egg and squeezed it in his fist until the shell crunched. “Or perhaps it does.,Jon,70
711,"Be that as it may, I’d still grieve if she were slain, yet you don’t see me running off. I said",Jon,70
711,"the words, just as you did. My place is here . . . where is yours, boy?”",Jon,70
711,"I have no place, Jon wanted to say, I’m a bastard, I have no rights, no name, no mother,",Jon,70
711,and now not even a father. The words would not come. “I don’t know.”,Jon,70
711,"“I do,” said Lord Commander Mormont. “The cold winds are rising, Snow. Beyond the",Jon,70
711,"Wall, the shadows lengthen. Cotter Pyke writes of vast herds of elk, streaming south and",Jon,70
711,"east toward the sea, and mammoths as well. He says one of his men discovered huge,",Jon,70
711,misshapen footprints not three leagues from Eastwatch. Rangers from the Shadow,Jon,70
711,"Tower have found whole villages abandoned, and at night Ser Denys says they see fires",Jon,70
711,"in the mountains, huge blazes that burn from dusk till dawn. Quorin Halfhand took a",Jon,70
711,"captive in the depths of the Gorge, and the man swears that Mance Rayder is massing all",Jon,70
711,"his people in some new, secret stronghold he’s found, to what end the gods only know.",Jon,70
711,Do you think your uncle Benjen was the only ranger we’ve lost this past year?”,Jon,70
711,"“Ben Jen,” the raven squawked, bobbing its head, bits of egg dribbling from its beak.",Jon,70
711,“Ben Jen. Ben Jen.”,Jon,70
711,"“No,” Jon said. There had been others. Too many.",Jon,70
711,“Do you think your brother’s war is more important than ours?” the old man barked.,Jon,70
711,"Jon chewed his lip. The raven flapped its wings at him. “War, war, war, war,” it sang.",Jon,70
711,"“It’s not,” Mormont told him. “Gods save us, boy, you’re not blind and you’re not stupid.",Jon,70
711,"When dead men come hunting in the night, do you think it matters who sits the Iron",Jon,70
711,Throne?”,Jon,70
711,“No.” Jon had not thought of it that way.,Jon,70
711,,Jon,70
712,"“Your lord father sent you to us, Jon. Why, who can say?”",Jon,70
712,“Why? Why? Why?” the raven called.,Jon,70
712,“All I know is that the blood of the First Men flows in the veins of the Starks. The First,Jon,70
712,"Men built the Wall, and it’s said they remember things otherwise forgotten. And that",Jon,70
712,"beast of yours . . . he led us to the wights, warned you of the dead man on the steps. Ser",Jon,70
712,"Jaremy would doubtless call that happenstance, yet Ser Jaremy is dead and I’m not.”",Jon,70
712,Lord Mormont stabbed a chunk of ham with the point of his dagger. “I think you were,Jon,70
712,"meant to be here, and I want you and that wolf of yours with us when we go beyond the",Jon,70
712,Wall.”,Jon,70
712,His words sent a chill of excitement down Jon’s back. “Beyond the Wall?”,Jon,70
712,"“You heard me. I mean to find Ben Stark, alive or dead.” He chewed and swallowed. “I",Jon,70
712,will not sit here meekly and wait for the snows and the ice winds. We must know what is,Jon,70
712,"happening. This time the Night’s Watch will ride in force, against the King-beyond-the-",Jon,70
712,"Wall, the Others, and anything else that may be out there. I mean to command them",Jon,70
712,"myself.” He pointed his dagger at Jon’s chest. “By custom, the Lord Commander’s",Jon,70
712,steward is his squire as well . . . but I do not care to wake every dawn wondering if you’ve,Jon,70
712,"run off again. So I will have an answer from you, Lord Snow, and I will have it now. Are",Jon,70
712,you a brother of the Night’s Watch . . . or only a bastard boy who wants to play at war?”,Jon,70
712,"Jon Snow straightened himself and took a long deep breath. Forgive me, Father. Robb,",Jon,70
712,"Arya, Bran . . . forgive me, I cannot help you. He has the truth of it. This is my place. “I",Jon,70
712,"am . . . yours, my lord. Your man. I swear it. I will not run again.”",Jon,70
712,The Old Bear snorted. “Good. Now go put on your sword.”,Jon,70
712,                                  previous | Table of Contents | next,Jon,70
712,,Jon,70
713,                                   previous | Table of Contents | next,Catelyn,71
713,                                           CATELYN,Catelyn,71
713,It seemed a thousand years ago that Catelyn Stark had carried her infant son out of,Catelyn,71
713,"Riverrun, crossing the Tumblestone in a small boat to begin their journey north to",Catelyn,71
713,"Winterfell. And it was across the Tumblestone that they came home now, though the boy",Catelyn,71
713,wore plate and mail in place of swaddling clothes.,Catelyn,71
713,"Robb sat in the bow with Grey Wind, his hand resting on his direwolf s head as the",Catelyn,71
713,rowers pulled at their oars. Theon Greyjoy was with him. Her uncle Brynden would,Catelyn,71
713,"come behind in the second boat, with the Greatjon and Lord Karstark.",Catelyn,71
713,"Catelyn took a place toward the stern. They shot down the Tumblestone, letting the",Catelyn,71
713,strong current push them past the looming Wheel Tower. The splash and rumble of the,Catelyn,71
713,great waterwheel within was a sound from her girlhood that brought a sad smile to,Catelyn,71
713,"Catelyn’s face. From the sandstone walls of the castle, soldiers and servants shouted",Catelyn,71
713,"down her name, and Robb’s, and “Winterfell!” From every rampart waved the banner of",Catelyn,71
713,"House Tully: a leaping trout, silver, against a rippling blue-and-red field. It was a",Catelyn,71
713,"stirring sight, yet it did not lift her heart. She wondered if indeed her heart would ever",Catelyn,71
713,"lift again. Oh, Ned . . .",Catelyn,71
713,"Below the Wheel Tower, they made a wide turn and knifed through the churning water.",Catelyn,71
713,"The men put their backs into it. The wide arch of the Water Gate came into view, and she",Catelyn,71
713,heard the creak of heavy chains as the great iron portcullis was winched upward. It rose,Catelyn,71
713,"slowly as they approached, and Catelyn saw that the lower half of it was red with rust.",Catelyn,71
713,"The bottom foot dripped brown mud on them as they passed underneath, the barbed",Catelyn,71
713,spikes mere inches above their heads. Catelyn gazed up at the bars and wondered how,Catelyn,71
713,deep the rust went and how well the portcullis would stand up to a ram and whether it,Catelyn,71
713,ought to be replaced. Thoughts like that were seldom far from her mind these days.,Catelyn,71
713,"They passed beneath the arch and under the walls, moving from sunlight to shadow and",Catelyn,71
713,"back into sunlight. Boats large and small were tied up all around them, secured to iron",Catelyn,71
713,rings set in the stone. Her father’s guards waited on the water stair with her brother. Ser,Catelyn,71
713,Edmure Tully was a stocky young man with a shaggy head of auburn hair and a fiery,Catelyn,71
713,"beard. His breastplate was scratched and dented from battle, his blue-and-red cloak",Catelyn,71
713,"stained by blood and smoke. At his side stood the Lord Tytos Blackwood, a hard pike of a",Catelyn,71
713,man with close-cropped salt-and-pepper whiskers and a hook nose. His bright yellow,Catelyn,71
713,"armor was inlaid with jet in elaborate vine-and-leaf patterns, and a cloak sewn from",Catelyn,71
713,,Catelyn,71
714,raven feathers draped his thin shoulders. It had been Lord Tytos who led the sortie that,Catelyn,71
714,plucked her brother from the Lannister camp.,Catelyn,71
714,"“Bring them in,” Ser Edmure commanded. Three men scrambled down the stairs knee-",Catelyn,71
714,deep in the water and pulled the boat close with long hooks. When Grey Wind bounded,Catelyn,71
714,"out, one of them dropped his pole and lurched back, stumbling and sitting down",Catelyn,71
714,"abruptly in the river. The others laughed, and the man got a sheepish look on his face.",Catelyn,71
714,"Theon Greyjoy vaulted over the side of the boat and lifted Catelyn by the waist, setting",Catelyn,71
714,her on a dry step above him as water lapped around his boots.,Catelyn,71
714,"Edmure came down the steps to embrace her. “Sweet sister,” he murmured hoarsely. He",Catelyn,71
714,"had deep blue eyes and a mouth made for smiles, but he was not smiling now. He looked",Catelyn,71
714,"worn and tired, battered by battle and haggard from strain. His neck was bandaged",Catelyn,71
714,where he had taken a wound. Catelyn hugged him fiercely.,Catelyn,71
714,"“Your grief is mine, Cat,” he said when they broke apart. “When we heard about Lord",Catelyn,71
714,"Eddard . . . the Lannisters will pay, I swear it, you will have your vengeance.”",Catelyn,71
714,“Will that bring Ned back to me?” she said sharply. The wound was still too fresh for,Catelyn,71
714,softer words. She could not think about Ned now. She would not. It would not do. She,Catelyn,71
714,had to be strong. “All that will keep. I must see Father.”,Catelyn,71
714,"“He awaits you in his solar,” Edmure said.",Catelyn,71
714,"“Lord Hoster is bedridden, my lady,” her father’s steward explained. When had that",Catelyn,71
714,good man grown so old and grey? “He instructed me to bring you to him at once.”,Catelyn,71
